id,name,description,audience_size,type,source,partner,path
6003391477531,Gibson Amphitheatre,,1060090,interests,,,Interests/Additional interests/Gibson Amphitheatre
6002926835972,Wii,,9164880,interests,,,Interests/Additional interests/Wii
6003149477865,Measuring instrument,,2189460,interests,,,Interests/Additional interests/Measuring instrument
6011702457498,Bjp Gujarat,,1534150,interests,,,Interests/Additional interests/Bjp Gujarat
6004054159948,Ball Jointed Dolls * BJD,,13350,interests,,,Interests/Additional interests/Ball Jointed Dolls * BJD
6003283789854,Lotus Temple,,60150,interests,,,Interests/Additional interests/Lotus Temple
6003467059287,Açıköğretim Fakültesi (AÖF),,41950,interests,,,Interests/Additional interests/Açıköğretim Fakültesi (AÖF)
16547831022,Xbox (Exbox),,87258,work_employers,,,Demographics/Work/Employers/Xbox (Exbox)
6003145942040,Apgujeong-dong,,477980,interests,,,Interests/Additional interests/Apgujeong-dong
105207849612500,Adıyaman Üniversitesi ADYÜ,,74949,education_schools,,,Demographics/Education/Schools/Universities/Adıyaman Üniversitesi ADYÜ
6003190999326,Griffin,,4200830,interests,,,Interests/Additional interests/Griffin
6003116799426,IULM University of Milan,,143520,interests,,,Interests/Additional interests/IULM University of Milan
6003400160977,ADN (newspaper),,1508360,interests,,,Interests/Additional interests/ADN (newspaper)
6003465632337,Adrián López - Super Porto,,530050,interests,,,Interests/Additional interests/Adrián López - Super Porto
6002981231921,Dandiya Raas,,791370,interests,,,Interests/Additional interests/Dandiya Raas
6003091481070,Rocky Mountain College of Art and Design,,9410,interests,,,Interests/Additional interests/Rocky Mountain College of Art and Design
72154595089,Ardene,,10227,work_employers,,,Demographics/Work/Employers/Ardene
6003337783536,LSG,,10350,interests,,,Interests/Additional interests/LSG
6003098856458,Aalborg Zoo,,57150,interests,,,Interests/Additional interests/Aalborg Zoo
11298746454,LAVC,,73936,education_schools,,,Demographics/Education/Schools/Universities/LAVC
107705202591982,AIC (company),,2416,work_employers,,,Demographics/Work/Employers/AIC (company)
6004160829295,Cyberterrorism,,97690,interests,,,Interests/Additional interests/Cyberterrorism
6003127757658,WUK,,22780,interests,,,Interests/Additional interests/WUK
6003317568314,Old Trafford,,5014910,interests,,,Interests/Additional interests/Old Trafford
6003318557654,Adidas,,140030980,interests,,,Interests/Additional interests/Adidas
181220942708,Gerardo Ortiz,,2480,work_employers,,,Demographics/Work/Employers/Gerardo Ortiz
6003382151137,Reptiles,,19952873,interests,,,Interests/Hobbies and activities/Pets/Reptiles
6003347022674,Progressive jackpot,,22439020,interests,,,Interests/Additional interests/Progressive jackpot
54210104594,IU Bloomington,,621185,education_schools,,,Demographics/Education/Schools/Universities/IU Bloomington
282781503830,Azzuri,,6702,work_employers,,,Demographics/Work/Employers/Azzuri
30634981956,M&M's (Bonitos),,48043,work_employers,,,Demographics/Work/Employers/M&M's (Bonitos)
109769685715227,Poet,,861369,work_positions,,,Demographics/Work/Job Titles/Poet
6003665143911,Hạ Long Bay,,2994570,interests,,,Interests/Additional interests/Hạ Long Bay
6003379155943,Lio,,123960,interests,,,Interests/Additional interests/Lio
6014327520518,eÓtica,,166130,interests,,,Interests/Additional interests/eÓtica
6012607836303,RKSV,,41620,interests,,,Interests/Additional interests/RKSV
6003423499540,IWork,,74660,interests,,,Interests/Additional interests/IWork
6003252367886,Mahmoud Ahmadinejad,,3216440,interests,,,Interests/Additional interests/Mahmoud Ahmadinejad
6003218509498,Kiss,,76893440,interests,,,Interests/Additional interests/Kiss
6002990365459,Hacker (computer security),,62424110,interests,,,Interests/Additional interests/Hacker (computer security)
6003096015416,Cicero,,2529050,interests,,,Interests/Additional interests/Cicero
6003136406550,Magdalena Aicega,,9390,interests,,,Interests/Additional interests/Magdalena Aicega
6003324332454,Azzaro Chrome,,7850,interests,,,Interests/Additional interests/Azzaro Chrome
6003405306943,Violin Concerto (Beethoven),,14370,interests,,,Interests/Additional interests/Violin Concerto (Beethoven)
104448183226942,Mercedes AMG DTM,,251400,interests,,,Interests/Additional interests/Mercedes AMG DTM
115753025103602,Auld Reekie,,2230,work_employers,,,Demographics/Work/Employers/Auld Reekie
6003371094740,Llanelli RFC,,12210,interests,,,Interests/Additional interests/Llanelli RFC
225739840786840,R.S.K Inter College,,5271,education_schools,,,Demographics/Education/Schools/Universities/R.S.K Inter College
6003455492242,Fawad Afzal Khan,,2691180,interests,,,Interests/Additional interests/Fawad Afzal Khan
6002985278723,iTunes,,49974380,interests,,,Interests/Additional interests/iTunes
6012903167783,Computers and mathematics,"Includes Software Engineer, Computer Scientist, Professor, Project Manager, Analyst, Technical Support Specialist, IT Specialist, Scientist etc.",23449677,industries,,,Demographics/Work/Industries/Computers and mathematics
6003186038752,Accumulator (computing),,886690,interests,,,Interests/Additional interests/Accumulator (computing)
214418678570673,Azmar school,,33481,education_schools,,,Demographics/Education/Schools/Universities/Azmar school
305775886111731,RVS College of Arts and Science,,3662,education_schools,,,Demographics/Education/Schools/Universities/RVS College of Arts and Science
6003344506089,Atacama Large Millimeter Array,,305700,interests,,,Interests/Additional interests/Atacama Large Millimeter Array
6003115487392,Lunar calendar,,675540,interests,,,Interests/Additional interests/Lunar calendar
6004104179609,Easter egg,,1454030,interests,,,Interests/Additional interests/Easter egg
6003027194807,FFF: ),,79790,interests,,,Interests/Additional interests/FFF: )
6006045650385,Loris Baz,,93640,interests,,,Interests/Additional interests/Loris Baz
6002970348374,"Epping, New Hampshire",,20390,interests,,,"Interests/Additional interests/Epping, New Hampshire"
103998339635550,BFBC2,,2646,work_employers,,,Demographics/Work/Employers/BFBC2
6003195961298,Osmium,,88620,interests,,,Interests/Additional interests/Osmium
172141262830490,Barcelona–El Prat Airport,,3144,work_employers,,,Demographics/Work/Employers/Barcelona–El Prat Airport
126928294017208,Epping St John's,,3968,education_schools,,,Demographics/Education/Schools/Universities/Epping St John's
109579755728058,Augusta State University,,40481,education_schools,,,Demographics/Education/Schools/Universities/Augusta State University
6004353258122,Aslı Enver,,730530,interests,,,Interests/Additional interests/Aslı Enver
105748326124622,Jihad-ul-akbar,,2831,work_employers,,,Demographics/Work/Employers/Jihad-ul-akbar
6003130558017,FGCU Athletics,,5280,interests,,,Interests/Additional interests/FGCU Athletics
6004019319004,Ayakkabı Delisiyim,,1434090,interests,,,Interests/Additional interests/Ayakkabı Delisiyim
145040615521235,BCCHS,,13551,education_schools,,,Demographics/Education/Schools/Universities/BCCHS
6003336140056,Online bingo,,6743730,interests,,,Interests/Additional interests/Online bingo
6003470456083,Australian Labor Party,,12352020,interests,,,Interests/Additional interests/Australian Labor Party
105600669474407,Bhuj,,22981,work_employers,,,Demographics/Work/Employers/Bhuj
6003332817979,Avenged Sevenfold,,10705020,interests,,,Interests/Additional interests/Avenged Sevenfold
104008096300984,Epsom College,,5495,education_schools,,,Demographics/Education/Schools/Universities/Epsom College
6003071082782,Ahmed Deedat,,3258580,interests,,,Interests/Additional interests/Ahmed Deedat
6003397931396,DPD,,162730,interests,,,Interests/Additional interests/DPD
6002911549279,TJR,,685420,interests,,,Interests/Additional interests/TJR
1437666876543000,Escola Estadual Professor Ruy Alencar,,4581,education_schools,,,Demographics/Education/Schools/Universities/Escola Estadual Professor Ruy Alencar
6003309399453,Recreation room,,3392750,interests,,,Interests/Additional interests/Recreation room
6003344714221,Mwai Kibaki,,209680,interests,,,Interests/Additional interests/Mwai Kibaki
6006289276825,Dodge RAM,People who own Dodge RAMs.,10959400,behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,Behaviours/Automotive/Owners/Make/Dodge RAM
6012640080217,Akrolithos S.A.,,110960,interests,,,Interests/Additional interests/Akrolithos S.A.
6003019474819,Bundesverband Musikindustrie,,2910,interests,,,Interests/Additional interests/Bundesverband Musikindustrie
6003415465135,Iranian Students News Agency,,25620,interests,,,Interests/Additional interests/Iranian Students News Agency
6002970361168,Research Libraries Group,,83760,interests,,,Interests/Additional interests/Research Libraries Group
152001671607040,Bogan High School,,38960,education_schools,,,Demographics/Education/Schools/Universities/Bogan High School
6003189623415,Bachelor of Physical Education,,24690,interests,,,Interests/Additional interests/Bachelor of Physical Education
6003226798538,Lethal Weapon 4,,90080,interests,,,Interests/Additional interests/Lethal Weapon 4
6003425946991,Bihar,,5517910,interests,,,Interests/Additional interests/Bihar
6003485279080,Axis powers,,2131460,interests,,,Interests/Additional interests/Axis powers
6017681421025,Vegetarian,Consumers whose full basket profile suggest they buy vegetarian,8728400,behaviors,Loyalty card and transaction-level household purchase data with multi-channel coverage across all product categories.,DLX,Behaviours/Purchase behavior/Food and drink/Vegetarian/Vegetarian
6003332907141,AFA,,226450,interests,,,Interests/Additional interests/AFA
6003089702815,Apricot,,4157320,interests,,,Interests/Additional interests/Apricot
6003381676074,Archival science,,82700,interests,,,Interests/Additional interests/Archival science
6008712142641,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role,,3344120,interests,,,Interests/Additional interests/Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role
6003440173137,Electoral College (United States),,2247570,interests,,,Interests/Additional interests/Electoral College (United States)
6018200236992,Pao,,95960,interests,,,Interests/Additional interests/Pao
6014725750988,Stop Islamization of America,,85840,interests,,,Interests/Additional interests/Stop Islamization of America
6003199670926,FPS (ice hockey),,2390,interests,,,Interests/Additional interests/FPS (ice hockey)
6002925538921,Acting,,95712550,interests,,,Interests/Hobbies and activities/Arts and music/Acting
1580078145590137,iDrop News,,262890,interests,,,Interests/Additional interests/iDrop News
6004182851295,blb,,0,interests,,,Interests/Additional interests/blb
6003489710294,Roommate,,8964540,interests,,,Interests/Additional interests/Roommate
6003443758931,AC-DC fans,,26270,interests,,,Interests/Additional interests/AC-DC fans
6003335936248,aj cook,,431980,interests,,,Interests/Additional interests/aj cook
106178232753915,ACSS,,3761,education_schools,,,Demographics/Education/Schools/Universities/ACSS
110576025630792,KBS Eutin,,4794,education_schools,,,Demographics/Education/Schools/Universities/KBS Eutin
6003435007591,DSE,,17690,interests,,,Interests/Additional interests/DSE
6003001003850,Shelf life,,2722060,interests,,,Interests/Additional interests/Shelf life
6003946464666,Network (film),,56560920,interests,,,Interests/Additional interests/Network (film)
6003650509713,Sabri Brothers,,1278540,interests,,,Interests/Additional interests/Sabri Brothers
112340512111220,Mathematical finance,,20020,education_majors,,,Demographics/Education/Fields of Study/Mathematical finance
6003168292522,Decadent movement,,183180,interests,,,Interests/Additional interests/Decadent movement
1540530562866754,How to Get Away with Murder,,2488330,interests,,,Interests/Additional interests/How to Get Away with Murder
6029662272682,New mover,This Life Event segment contains consumers who are likely to be new movers in the last 6 months.,3675100,behaviors,Provided by Experian,Experian,Behaviours/Residential profiles/New mover
6003313147563,Dwelling,,2485120,interests,,,Interests/Additional interests/Dwelling
6003432389591,Jeremy Abbott,,14260,interests,,,Interests/Additional interests/Jeremy Abbott
6003357641802,Drive Angry,,190350,interests,,,Interests/Additional interests/Drive Angry
412997608711,Anula Vidyalaya - Nugegoda,,27432,education_schools,,,Demographics/Education/Schools/Universities/Anula Vidyalaya - Nugegoda
6012710103394,Cambrian Stage 3,,171090,interests,,,Interests/Additional interests/Cambrian Stage 3
6003108481633,Satellite television,,407955730,interests,,,Interests/Additional interests/Satellite television
6007939229306,Exhaust manifold,,1280360,interests,,,Interests/Additional interests/Exhaust manifold
6003751001704,عالم حواء ....... للبنات فقط,,6390,interests,,,Interests/Additional interests/عالم حواء ....... للبنات فقط
6003135954808,Alicia Fox,,908290,interests,,,Interests/Additional interests/Alicia Fox
104084222962087,"Aweil, Sudan",,2673,work_employers,,,"Demographics/Work/Employers/Aweil, Sudan"
